clues,state_code,mun_code,loc_code,inst_code,est_type,typology,status_code,start_date,longitude,latitud,admin_inst,care_level,unit_stratum,last_move,claveentidad,entidad,clavejurisdicción,jurisdicción,clavemunicipio,municipio,clavelocalidad,localidad,tipodeestablecimiento,tipología,nombredelestablecimiento,unidades,e13,c1301,c1302,c1303,c1304,c1305,c1306,c1307,c1308,c1309,c1310,c1311,c1312,c1313,c1314,c1315,c1316,c1317,c1318,c1319,c1320,c1321,e14,c1400,c1401,c1402,c1403,c1404,c1405,c1406,c1408,e15,c1501,c1502,c1504,c1505,c1506,c1507,c1508,c1509,c1601,c1602,c1701,c1702,e18,c1801,c1803,c1804,c1805,c1806,c1807,c1808,c1809,c1810,c1811,c1812,c1813,c1814,c1815,c1816,c1817,c1818,c1819,c1820,c1821,c1822,c1823,c1824,c1825,c1826,e19,c1901,c1902,c1903,c1904,e20,c2001,c2002,c2003,c2004,c2005,e21,c2101,c2102,c2103,c2104,e22,c2201,c2202,c2204,e23,c2301,c2302,c2303,c2304,c2305,c2306,c2308,e24,c2401,c2402,c2403,c2404,c2405,c2406,c2407,c2408,c2409,c2410,c2411,c2412,c2413,c2414,c2415,e25,c2501,c2502,c2503,c2504,c2506,c1706,c1707,c1710,c1725,c1729,c1735,c1738,c1745,c1746,c1747,c1749,c1730,c1750
OCSSA000886,20,61,1,SSA,1,A,1,,-96.636398,16.3664,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,61,MONJAS,1,MONJAS,CE,A,MONJAS,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA000891,20,61,2,SSA,1,A,1,,-96.644699,16.503901,SESA,1,1,CAMBIO,20,OAXACA,1,VALLES CENTRALES,61,MONJAS,2,SANTA MARIA VELATO,CE,A,SANTA MARIA VELATO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA000903,20,62,1,SSA,1,A,1,,-96.432503,17.2997,SESA,1,2,CAMBIO,20,OAXACA,6,SIERRA,62,NATIVIDAD,1,NATIVIDAD,CE,A,NATIVIDAD,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA000920,20,64,1,SSA,1,P,1,1999-03-01,-95.975998,16.606001,SESA,1,2,CAMBIO,20,OAXACA,2,ISTMO,64,NEJAPA DE MADERO,1,NEJAPA DE MADERO,CE,P,UM 13 NEJAPA DE MADERO (OPORTUNIDADES),1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA000932,20,64,4,SSA,1,B,1,,-96.030098,16.557301,SESA,1,1,CAMBIO,20,OAXACA,2,ISTMO,64,NEJAPA DE MADERO,4,EL CAMARON,CE,B,"CAMARON,EL",1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,3,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA000944,20,66,1,SSA,1,B,1,1983-12-01,-94.6157,16.560499,SESA,1,2,CAMBIO,20,OAXACA,2,ISTMO,66,SANTIAGO NILTEPEC,1,SANTIAGO NILTEPEC,CE,B,R 02 SANTIAGO NILTEPEC,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA000956,20,66,9,SSA,1,P,1,1999-01-01,-94.607399,16.5275,SESA,1,1,CAMBIO,20,OAXACA,2,ISTMO,66,SANTIAGO NILTEPEC,9,SANTO DOMINGO,CE,P,UM 09 SANTO DOMINGO (PAC-OPOR),1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA000961,20,66,10,SSA,1,A,1,,-94.490601,16.467501,SESA,1,1,CAMBIO,20,OAXACA,2,ISTMO,66,SANTIAGO NILTEPEC,10,EL ZOPILOTE (TEOTEPEC),CE,A,"ZOPILOTE,EL",1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA000973,20,67,1,SSA,1,T,1,1992-08-01,-96.726097,17.074499,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,CE,T,"CENTRO DE ONCOLOGIA Y RADIOTERAPIA DE OAXACA, S.S.O.",1,3,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11,7,1,0,3,0,0,0,0,6,0,2,0,0,0,3,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,18,8,1,1,1,7,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA000985,20,67,1,SSA,2,M,1,1965-05-01,-96.71817,17.082048,SESA,2,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,HO,M,HG OAXACA DR. AURELIO VALDIVIESO,1,19,0,2,1,1,2,1,0,1,1,1,1,0,0,,0,1,4,0,1,1,1,197,0,57,54,21,65,0,0,0,63,8,29,13,6,7,0,0,0,14,8,6,2,196,14,28,22,12,17,2,2,6,1,26,1,2,2,1,1,4,0,2,2,1,1,6,1,33,9,159,0,0,65,94,25,18,2,2,3,0,539,352,9,84,94,13,12,1,0,45,21,3,0,2,5,9,5,160,0,23,0,19,2,0,0,0,3,0,0,2,4,107,0,362,211,13,29,51,58,0,1,2,11,1,0,0,0,0,0,0,0,2016
OCSSA001002,20,67,1,SSA,1,E,1,,-96.740097,17.0529,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,CE,E,SAN JUAN CHAPULTEPEC,1,5,3,0,0,0,0,1,0,0,0,0,0,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,5,2,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001014,20,67,1,SSA,1,F,1,,-96.707703,17.069099,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,CE,F,COLONIA AMERICA,1,8,6,0,0,0,0,1,0,0,0,0,0,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,8,0,0,0,2,2,0,0,2,0,0,0,0,0,2,0,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,25,25,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001026,20,67,1,SSA,1,H,1,,-96.757004,17.068701,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,CE,H,LA JOYA SAN MARTIN MEXICAPAM,1,6,4,0,0,0,0,1,0,0,0,0,0,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,14,11,0,2,0,1,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001031,20,67,1,SSA,1,I,1,1994-06-02,-96.706299,17.0944,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,CE,I,CSU 06 COLONIA VOLCANES,1,9,6,0,0,0,0,1,0,0,0,0,0,,1,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,11,0,0,3,1,1,0,0,3,0,0,0,0,1,2,0,8,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,31,31,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001055,20,67,1,SSA,1,S,1,,-96.729301,17.057899,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,67,OAXACA DE JUAREZ,1,OAXACA DE JUAREZ,CE,S,OAXACA DE JUAREZ URBANO 1,1,20,17,0,0,0,0,1,0,0,0,0,0,,1,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,25,20,2,0,3,1,1,0,0,2,0,0,0,0,1,0,1,16,0,4,0,9,1,0,0,0,1,0,0,0,0,1,0,59,50,1,1,7,0,,1,,0,0,0,0,0,0,0,0,0,2016
OCSSA001060,20,68,1,SSA,1,G,1,,-96.668404,16.790501,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,68,OCOTLAN DE MORELOS,1,OCOTLAN DE MORELOS,CE,G,CSU 04 OCOTLAN DE MORELOS,1,5,3,0,0,0,0,1,0,0,0,0,0,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,7,0,1,4,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,13,1,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001072,20,69,1,SSA,1,A,1,,-96.798798,16.629299,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,69,LA PE,1,LA PE,CE,A,LA PE,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001084,20,71,1,SSA,1,B,1,,-96.417801,15.9258,SESA,1,2,CAMBIO,20,OAXACA,4,COSTA,71,PLUMA HIDALGO,1,PLUMA HIDALGO,CE,B,PLUMA HIDALGO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001096,20,71,69,SSA,1,A,1,,-96.374702,15.9097,SESA,1,1,CAMBIO,20,OAXACA,4,COSTA,71,PLUMA HIDALGO,69,SANTA MARIA MAGDALENA PIÑAS,CE,A,SANTA MARIA MAGDALENA PIÑAS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001101,20,72,1,SSA,1,A,1,,-96.683403,16.684601,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,72,SAN JOSE DEL PROGRESO,1,SAN JOSE DEL PROGRESO,CE,A,SAN JOSE DEL PROGRESO,1,4,3,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001113,20,72,4,SSA,1,A,1,,-96.651703,16.683901,SESA,1,1,CAMBIO,20,OAXACA,1,VALLES CENTRALES,72,SAN JOSE DEL PROGRESO,4,MAGUEY LARGO,CE,A,MAGUEY LARGO,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001130,20,73,1,SSA,1,P,1,1998-09-01,-97.926399,17.030701,SESA,1,2,CAMBIO,20,OAXACA,5,MIXTECA,73,PUTLA VILLA DE GUERRERO,1,PUTLA VILLA DE GUERRERO,CE,P,UM 21 PUTLA VILLA DE GUERRERO (OPORTUNIDADES),1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001142,20,73,22,SSA,1,A,1,,-97.839699,17.1567,SESA,1,1,CAMBIO,20,OAXACA,5,MIXTECA,73,PUTLA VILLA DE GUERRERO,22,SAN ANDRES CHICAHUAXTLA,CE,A,SAN ANDRES CHICAHUAXTLA,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001154,20,73,25,SSA,1,A,1,,-97.850304,17.182501,SESA,1,1,CAMBIO,20,OAXACA,5,MIXTECA,73,PUTLA VILLA DE GUERRERO,25,LA LAGUNA GUADALUPE,CE,A,"LAGUNA GUADALUPE,LA",1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001166,20,77,3,SSA,1,A,1,1994-04-01,-96.825302,17.215799,SESA,1,1,CAMBIO,20,OAXACA,1,VALLES CENTRALES,77,REYES ETLA,3,SAN LAZARO ETLA,CE,A,SAN LAZARO ETLA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001171,20,78,1,SSA,1,A,1,,-96.619598,17.0068,SESA,1,2,CAMBIO,20,OAXACA,6,SIERRA,78,ROJAS DE CUAUHTEMOC,1,ROJAS DE CUAUHTEMOC,CE,A,ROJAS DE CUAUHTEMOC,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA001183,20,79,1,SSA,1,S,1,2016-03-01,-95.194901,16.181999,SESA,1,2,CAMBIO,20,OAXACA,2,ISTMO,79,SALINA CRUZ,1,SALINA CRUZ,CE,S,CSU 12 NUCLEOS BASICOS SALINA CRUZ,1,15,14,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,1,1,,,,,32,27,,,5,1,1,,,13,,,,,,1,12,14,,1,,2,1,,,,,,6,,,4,,14,9,1,0,2,2,,1,2,3,0,0,0,0,,0,0,0,2016
OCSSA001200,20,79,2,SSA,1,A,1,,-95.1614,16.207199,SESA,1,1,CAMBIO,20,OAXACA,2,ISTMO,79,SALINA CRUZ,2,BOCA DEL RIO,CE,A,BOCA DEL RIO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2016
OCSSA001212,20,81,1,SSA,1,A,1,,-98.009903,17.608601,SESA,1,2,CAMBIO,20,OAXACA,5,MIXTECA,81,SAN AGUSTIN ATENANGO,1,SAN AGUSTIN ATENANGO,CE,A,SAN AGUSTIN ATENANGO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001224,20,83,1,SSA,1,B,1,,-96.7127,17.011999,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,83,SAN AGUSTIN DE LAS JUNTAS,1,SAN AGUSTIN DE LAS JUNTAS,CE,B,SAN AGUSTIN DE LAS JUNTAS,1,5,2,0,0,0,0,1,0,0,0,0,0,,1,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001236,20,85,1,SSA,1,B,1,,-96.614799,16.016899,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,85,SAN AGUSTIN LOXICHA,1,SAN AGUSTIN LOXICHA,CE,B,SAN AGUSTIN LOXICHA,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001241,20,85,1,SSA,1,P,1,2002-01-01,-96.614799,16.016899,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,85,SAN AGUSTIN LOXICHA,1,SAN AGUSTIN LOXICHA,CE,P,UM 06 SAN AGUSTIN LOXICHA (OPORTUNIDADES),1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001253,20,85,1,SSA,1,P,1,2002-01-01,-96.614799,16.016899,SESA,1,2,CAMBIO,20,OAXACA,1,VALLES CENTRALES,85,SAN AGUSTIN LOXICHA,1,SAN AGUSTIN LOXICHA,CE,P,UM 12 SAN AGUSTIN LOXICHA (PAC),1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
OCSSA001265,20,85,11,SSA,1,A,1,,-96.609398,15.9067,SESA,1,1,CAMBIO,20,OAXACA,1,VALLES CENTRALES,85,SAN AGUSTIN LOXICHA,11,SAN FRANCISCO LOXICHA,CE,A,SAN FRANCISCO LOXICHA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
